latitude,longitude,height
27.980138888977,86.809861111293,5275.0
27.980138888977,86.810138889071,5273.0
27.980138888977,86.810416666849,5274.0
27.980138888977,86.810694444627,5274.0
27.980138888977,86.810972222405,5273.0
27.980138888977,86.811250000183,5272.0
27.980138888977,86.811527777961,5269.0
27.980138888977,86.811805555739,5265.0
27.980138888977,86.812083333517,5264.0
27.980138888977,86.812361111295,5262.0
27.980138888977,86.812638889073,5259.0
27.980138888977,86.812916666851,5257.0
27.980138888977,86.813194444629,5255.0
27.980138888977,86.813472222407,5248.0
27.980138888977,86.813750000185,5236.0
27.980138888977,86.814027777963,5224.0
27.980138888977,86.814305555741,5209.0
27.980138888977,86.814583333519,5198.0
27.980138888977,86.814861111297,5195.0
27.980138888977,86.815138889075,5197.0
27.980138888977,86.815416666853,5193.0
27.980138888977,86.815694444631,5190.0
27.980138888977,86.815972222409,5186.0
27.980138888977,86.816250000187,5178.0
27.980138888977,86.816527777965,5172.0
27.980138888977,86.816805555743,5169.0
27.980138888977,86.817083333521,5168.0
27.980138888977,86.817361111299,5177.0
27.980138888977,86.817638889077,5194.0
27.980138888977,86.817916666855,5198.0
27.980138888977,86.818194444633,5199.0
27.980138888977,86.818472222411,5195.0
27.980138888977,86.818750000189,5187.0
27.980138888977,86.819027777967,5180.0
27.980138888977,86.819305555745,5179.0
27.980138888977,86.819583333523,5179.0
27.980138888977,86.819861111301,5170.0
27.980138888977,86.820138889079,5162.0
27.980138888977,86.820416666857,5157.0
27.980138888977,86.820694444635,5158.0
27.980138888977,86.820972222413,5165.0
27.980138888977,86.821250000191,5167.0
27.980138888977,86.821527777969,5163.0
27.980138888977,86.821805555747,5165.0
27.980138888977,86.822083333525,5170.0
27.980138888977,86.822361111303,5176.0
27.980138888977,86.822638889081,5180.0
27.980138888977,86.822916666859,5179.0
27.980138888977,86.823194444637,5177.0
27.980138888977,86.823472222415,5175.0
27.980138888977,86.823750000193,5174.0
27.980138888977,86.824027777971,5173.0
27.980138888977,86.824305555749,5174.0
27.980138888977,86.824583333527,5176.0
27.980138888977,86.824861111305,5179.0
27.980138888977,86.825138889083,5187.0
27.980138888977,86.825416666861,5189.0
27.980138888977,86.825694444639,5195.0
27.980138888977,86.825972222417,5203.0
27.980138888977,86.826250000195,5205.0
27.980138888977,86.826527777973,5210.0
27.980138888977,86.826805555751,5212.0
27.980138888977,86.827083333529,5206.0
27.980138888977,86.827361111307,5195.0
27.980138888977,86.827638889085,5180.0
27.980138888977,86.827916666863,5168.0
27.980138888977,86.828194444641,5166.0
27.980138888977,86.828472222419,5164.0
27.980138888977,86.828750000197,5165.0
27.980138888977,86.829027777975,5165.0
27.980138888977,86.829305555753,5163.0
27.980138888977,86.829583333531,5148.0
27.980138888977,86.829861111309,5137.0
27.980138888977,86.830138889087,5134.0
27.979861111199,86.809861111293,5255.0
27.979861111199,86.810138889071,5260.0
27.979861111199,86.810416666849,5264.0
27.979861111199,86.810694444627,5266.0
27.979861111199,86.810972222405,5270.0
27.979861111199,86.811250000183,5273.0
27.979861111199,86.811527777961,5274.0
27.979861111199,86.811805555739,5269.0
27.979861111199,86.812083333517,5266.0
27.979861111199,86.812361111295,5263.0
27.979861111199,86.812638889073,5259.0
27.979861111199,86.812916666851,5256.0
27.979861111199,86.813194444629,5255.0
27.979861111199,86.813472222407,5253.0
27.979861111199,86.813750000185,5248.0
27.979861111199,86.814027777963,5239.0
27.979861111199,86.814305555741,5223.0
27.979861111199,86.814583333519,5205.0
27.979861111199,86.814861111297,5193.0
27.979861111199,86.815138889075,5186.0
27.979861111199,86.815416666853,5177.0
27.979861111199,86.815694444631,5175.0
27.979861111199,86.815972222409,5177.0
27.979861111199,86.816250000187,5176.0
27.979861111199,86.816527777965,5171.0
27.979861111199,86.816805555743,5168.0
27.979861111199,86.817083333521,5167.0
