latitude,longitude,height
38.718888900024,-9.188611122206,150.506
38.718888900024,-9.188333344428,149.288
38.718888900024,-9.18805556665,146.029
38.718888900024,-9.187777788872,143.312
38.718888900024,-9.187500011094,144.621
38.718888900024,-9.187222233316,145.546
38.718888900024,-9.186944455538,141.148
38.718888900024,-9.18666667776,136.86
38.718888900024,-9.186388899982,135.054
38.718888900024,-9.186111122204,131.943
38.718888900024,-9.185833344426,133.84
38.718888900024,-9.185555566648,130.636
38.718888900024,-9.18527778887,128.594
38.718888900024,-9.185000011092,130.323
38.718888900024,-9.184722233314,128.834
38.718888900024,-9.184444455536,128.112
38.718888900024,-9.184166677758,129.382
38.718888900024,-9.18388889998,128.739
38.718888900024,-9.183611122202,126.513
38.718888900024,-9.183333344424,121.709
38.718888900024,-9.183055566646,123.641
38.718888900024,-9.182777788868,128.205
38.718888900024,-9.18250001109,127.584
38.718888900024,-9.182222233312,123.61
38.718888900024,-9.181944455534,122.365
38.718888900024,-9.181666677756,121.41
38.718888900024,-9.181388899978,119.806
38.718888900024,-9.1811111222,115.661
38.718888900024,-9.180833344422,109.517
38.718888900024,-9.180555566644,104.102
38.718888900024,-9.180277788866,104.502
38.718888900024,-9.180000011088,99.771
38.718888900024,-9.17972223331,96.081
38.718888900024,-9.179444455532,94.295
38.718888900024,-9.179166677754,91.536
38.718888900024,-9.178888899976,91.138
38.718888900024,-9.178611122198,92.321
38.718888900024,-9.17833334442,84.195
38.718611122246,-9.188611122206,147.752
38.718611122246,-9.188333344428,147.347
38.718611122246,-9.18805556665,146.907
38.718611122246,-9.187777788872,147.243
38.718611122246,-9.187500011094,144.753
38.718611122246,-9.187222233316,143.724
38.718611122246,-9.186944455538,140.6
38.718611122246,-9.18666667776,135.381
38.718611122246,-9.186388899982,134.349
38.718611122246,-9.186111122204,133.125
38.718611122246,-9.185833344426,131.14
38.718611122246,-9.185555566648,130.207
38.718611122246,-9.18527778887,130.636
38.718611122246,-9.185000011092,129.878
38.718611122246,-9.184722233314,132.861
38.718611122246,-9.184444455536,130.328
38.718611122246,-9.184166677758,131.439
38.718611122246,-9.18388889998,128.049
38.718611122246,-9.183611122202,129.53
38.718611122246,-9.183333344424,126.548
38.718611122246,-9.183055566646,131.099
38.718611122246,-9.182777788868,131.508
38.718611122246,-9.18250001109,132.158
38.718611122246,-9.182222233312,128.603
38.718611122246,-9.181944455534,126.553
38.718611122246,-9.181666677756,122.297
38.718611122246,-9.181388899978,121.177
38.718611122246,-9.1811111222,118.055
38.718611122246,-9.180833344422,116.38
38.718611122246,-9.180555566644,113.348
38.718611122246,-9.180277788866,104.212
38.718611122246,-9.180000011088,102.68
38.718611122246,-9.17972223331,99.994
38.718611122246,-9.179444455532,97.039
38.718611122246,-9.179166677754,90.295
