latitude,longitude,height
38.725833344493,-9.174166677506,58.637
38.725833344493,-9.173888899728,55.595
38.725833344493,-9.17361112195,56.763
38.725833344493,-9.173333344172,49.653
38.725833344493,-9.173055566394,41.902
38.725833344493,-9.172777788616,36.915
38.725833344493,-9.172500010838,33.049
38.725833344493,-9.17222223306,32.587
38.725833344493,-9.171944455282,33.727
38.725833344493,-9.171666677504,32.315
38.725833344493,-9.171388899726,24.736
38.725833344493,-9.171111121948,23.968
38.725833344493,-9.17083334417,28.098
38.725833344493,-9.170555566392,35.858
38.725833344493,-9.170277788614,43.894
38.725833344493,-9.170000010836,48.646
38.725833344493,-9.169722233058,53.009
38.725833344493,-9.16944445528,52.479
38.725833344493,-9.169166677502,59.085
38.725833344493,-9.168888899724,66.18
38.725833344493,-9.168611121946,69.51
38.725833344493,-9.168333344168,73.17
38.725833344493,-9.16805556639,76.924
38.725833344493,-9.167777788612,77.106
38.725833344493,-9.167500010834,80.675
38.725833344493,-9.167222233056,86.566
38.725833344493,-9.166944455278,93.926
38.725833344493,-9.1666666775,99.657
38.725833344493,-9.166388899722,101.48
38.725833344493,-9.166111121944,102.771
38.725833344493,-9.165833344166,110.818
38.725833344493,-9.165555566388,118.996
38.725833344493,-9.16527778861,119.984
38.725833344493,-9.165000010832,117.598
38.725833344493,-9.164722233054,118.133
38.725833344493,-9.164444455276,114.823
38.725833344493,-9.164166677498,115.361
38.725833344493,-9.16388889972,114.823
38.725555566715,-9.174166677506,54.121
38.725555566715,-9.173888899728,54.685
38.725555566715,-9.17361112195,51.277
38.725555566715,-9.173333344172,43.817
38.725555566715,-9.173055566394,41.759
38.725555566715,-9.172777788616,37.533
38.725555566715,-9.172500010838,32.464
38.725555566715,-9.17222223306,31.468
38.725555566715,-9.171944455282,33.814
38.725555566715,-9.171666677504,29.179
38.725555566715,-9.171388899726,26.886
38.725555566715,-9.171111121948,25.311
38.725555566715,-9.17083334417,27.852
38.725555566715,-9.170555566392,36.084
38.725555566715,-9.170277788614,42.587
38.725555566715,-9.170000010836,44.775
38.725555566715,-9.169722233058,46.204
38.725555566715,-9.16944445528,49.256
38.725555566715,-9.169166677502,55.961
38.725555566715,-9.168888899724,59.027
38.725555566715,-9.168611121946,61.164
38.725555566715,-9.168333344168,65.68
38.725555566715,-9.16805556639,71.487
38.725555566715,-9.167777788612,73.713
38.725555566715,-9.167500010834,79.792
38.725555566715,-9.167222233056,86.369
38.725555566715,-9.166944455278,93.742
38.725555566715,-9.1666666775,100.305
38.725555566715,-9.166388899722,100.714
38.725555566715,-9.166111121944,107.896
38.725555566715,-9.165833344166,115.382
38.725555566715,-9.165555566388,118.975
38.725555566715,-9.16527778861,116.821
38.725555566715,-9.165000010832,114.875
38.725555566715,-9.164722233054,113.044
38.725555566715,-9.164444455276,107.572
38.725555566715,-9.164166677498,106.309
38.725555566715,-9.16388889972,108.281
38.725277788937,-9.174166677506,55.331
38.725277788937,-9.173888899728,54.353
38.725277788937,-9.17361112195,45.607
38.725277788937,-9.173333344172,43.266
38.725277788937,-9.173055566394,44.818
38.725277788937,-9.172777788616,39.264
